review_score,product_category_name_english
1,sports_leisure
5,health_beauty
5,auto
3,consoles_games
1,perfumery
1,furniture_decor
4,watches_gifts
3,watches_gifts
4,audio
5,baby
5,furniture_decor
5,computers_accessories
5,baby
4,home_confort
4,watches_gifts
5,bed_bath_table
5,garden_tools
2,bed_bath_table
4,home_construction
1,computers_accessories
4,watches_gifts
4,office_furniture
4,office_furniture
4,office_furniture
4,office_furniture
4,office_furniture
4,office_furniture
4,toys
5,furniture_decor
5,watches_gifts
3,stationery
4,health_beauty
2,telephony
4,watches_gifts
5,electronics
1,watches_gifts
1,housewares
4,telephony
1,pet_shop
5,computers_accessories
5,construction_tools_construction
4,sports_leisure
5,electronics
4,toys
4,housewares
4,bed_bath_table
5,watches_gifts
5,toys
5,telephony
3,health_beauty
5,pet_shop
1,housewares
4,stationery
4,stationery
4,baby
4,watches_gifts
5,fashion_shoes
5,furniture_decor
5,furniture_decor
5,bed_bath_table
5,bed_bath_table
4,furniture_decor
4,telephony
1,housewares
5,home_construction
5,toys
2,furniture_decor
2,furniture_decor
5,health_beauty
5,furniture_decor
4,health_beauty
4,perfumery
3,market_place
5,health_beauty
5,garden_tools
5,computers_accessories
5,watches_gifts
4,electronics
5,housewares
3,watches_gifts
4,computers_accessories
5,fashion_bags_accessories
3,housewares
4,bed_bath_table
4,bed_bath_table
5,watches_gifts
5,furniture_decor
5,bed_bath_table
4,auto
5,cool_stuff
5,cool_stuff
5,audio
5,consoles_games
4,toys
1,electronics
1,electronics
4,sports_leisure
4,small_appliances
5,telephony
4,furniture_decor
5,pet_shop
2,fashion_bags_accessories
5,watches_gifts
2,computers_accessories
5,toys
5,toys
5,toys
5,health_beauty
4,bed_bath_table
4,computers_accessories
2,housewares
5,bed_bath_table
5,auto
4,housewares
3,sports_leisure
5,stationery
1,stationery
5,auto
5,books_general_interest
5,construction_tools_construction
5,toys
5,home_appliances_2
5,home_appliances_2
4,housewares
1,
3,telephony
5,toys
1,health_beauty
1,bed_bath_table
5,bed_bath_table
1,toys
5,sports_leisure
5,auto
4,audio
5,home_construction
1,fashion_underwear_beach
1,furniture_decor
1,garden_tools
4,home_appliances
4,electronics
4,telephony
4,telephony
5,health_beauty
3,bed_bath_table
4,baby
1,cool_stuff
4,electronics
5,perfumery
5,construction_tools_safety
5,home_construction
1,housewares
5,computers_accessories
4,furniture_decor
4,art
4,air_conditioning
1,cool_stuff
5,computers_accessories
5,cool_stuff
4,bed_bath_table
5,perfumery
5,watches_gifts
5,fashion_bags_accessories
5,cool_stuff
5,dvds_blu_ray
5,sports_leisure
4,garden_tools
5,home_appliances_2
5,computers_accessories
5,housewares
5,musical_instruments
5,sports_leisure
4,furniture_decor
4,furniture_decor
1,construction_tools_construction
5,health_beauty
5,health_beauty
3,furniture_decor
3,furniture_decor
5,baby
1,computers_accessories
5,toys
4,home_confort
5,computers_accessories
5,watches_gifts
1,sports_leisure
2,watches_gifts
5,garden_tools
5,garden_tools
5,stationery
5,garden_tools
5,health_beauty
5,sports_leisure
5,luggage_accessories
5,luggage_accessories
5,luggage_accessories
3,telephony
5,cool_stuff
5,cool_stuff
5,perfumery
3,bed_bath_table
4,cool_stuff
5,health_beauty
5,bed_bath_table
5,watches_gifts
5,fashion_bags_accessories
5,computers_accessories
5,books_general_interest
5,furniture_decor
3,sports_leisure
5,furniture_bedroom
5,home_confort
5,food
5,bed_bath_table
5,furniture_decor
4,garden_tools
4,health_beauty
5,pet_shop
4,audio
5,food_drink
5,furniture_decor
4,electronics
5,telephony
5,health_beauty
5,health_beauty
1,health_beauty
5,computers_accessories
1,health_beauty
4,watches_gifts
1,bed_bath_table
5,housewares
5,fashion_bags_accessories
5,furniture_decor
5,health_beauty
5,furniture_decor
4,luggage_accessories
5,toys
4,home_confort
4,furniture_decor
4,health_beauty
5,sports_leisure
1,pet_shop
5,perfumery
1,costruction_tools_tools
5,furniture_decor
4,furniture_decor
5,kitchen_dining_laundry_garden_furniture
5,telephony
5,home_appliances
5,home_appliances_2
1,computers_accessories
5,computers_accessories
5,pet_shop
5,bed_bath_table
4,consoles_games
5,housewares
5,computers_accessories
1,health_beauty
5,computers_accessories
5,perfumery
5,watches_gifts
2,housewares
5,telephony
4,sports_leisure
4,sports_leisure
4,computers_accessories
2,watches_gifts
3,auto
5,auto
5,computers_accessories
4,toys
4,home_confort
3,health_beauty
5,furniture_decor
5,toys
4,telephony
3,sports_leisure
5,furniture_decor
5,health_beauty
4,auto
5,toys
1,furniture_decor
4,telephony
5,sports_leisure
3,perfumery
5,market_place
5,health_beauty
4,
5,housewares
5,computers_accessories
5,housewares
5,garden_tools
5,fashion_bags_accessories
5,watches_gifts
1,bed_bath_table
1,bed_bath_table
1,housewares
5,pet_shop
5,garden_tools
5,bed_bath_table
5,watches_gifts
4,computers_accessories
5,cool_stuff
4,sports_leisure
1,health_beauty
4,furniture_decor
1,bed_bath_table
4,garden_tools
1,furniture_decor
3,sports_leisure
5,stationery
5,construction_tools_construction
5,garden_tools
4,watches_gifts
3,sports_leisure
5,cool_stuff
4,sports_leisure
1,computers_accessories
4,
1,
5,housewares
5,
4,food
5,
5,musical_instruments
5,fashion_bags_accessories
5,auto
5,auto
5,small_appliances
4,watches_gifts
4,health_beauty
2,garden_tools
2,garden_tools
5,sports_leisure
5,home_appliances_2
5,baby
4,bed_bath_table
3,industry_commerce_and_business
1,auto
3,furniture_living_room
5,bed_bath_table
5,computers_accessories
5,auto
3,watches_gifts
4,musical_instruments
5,
5,housewares
4,fashion_bags_accessories
1,watches_gifts
4,computers_accessories
5,sports_leisure
5,garden_tools
4,fashion_bags_accessories
3,fashion_bags_accessories
5,health_beauty
3,sports_leisure
4,cool_stuff
3,garden_tools
3,garden_tools
5,food
4,stationery
4,computers_accessories
5,garden_tools
4,computers_accessories
4,computers_accessories
4,health_beauty
4,watches_gifts
5,health_beauty
5,pet_shop
5,bed_bath_table
5,furniture_decor
5,furniture_decor
4,housewares
5,housewares
4,toys
4,telephony
4,auto
5,furniture_living_room
5,garden_tools
5,garden_tools
5,watches_gifts
3,sports_leisure
5,baby
4,furniture_living_room
5,cool_stuff
1,perfumery
5,furniture_decor
5,watches_gifts
5,perfumery
5,watches_gifts
4,housewares
5,
5,
5,electronics
5,electronics
5,housewares
4,market_place
5,watches_gifts
4,art
5,sports_leisure
5,sports_leisure
1,home_appliances
5,electronics
5,health_beauty
5,perfumery
5,stationery
5,perfumery
5,auto
5,housewares
5,stationery
4,furniture_living_room
4,furniture_living_room
3,sports_leisure
3,fashion_bags_accessories
4,furniture_decor
5,health_beauty
5,toys
5,toys
5,bed_bath_table
4,sports_leisure
5,housewares
5,health_beauty
5,food
1,pet_shop
5,pet_shop
5,furniture_decor
5,fashion_bags_accessories
1,watches_gifts
1,watches_gifts
4,bed_bath_table
4,sports_leisure
4,computers_accessories
5,fashion_bags_accessories
4,sports_leisure
5,home_appliances
5,furniture_decor
4,health_beauty
5,garden_tools
5,garden_tools
4,auto
5,bed_bath_table
1,
3,watches_gifts
2,stationery
5,garden_tools
2,electronics
2,electronics
5,toys
2,luggage_accessories
4,sports_leisure
4,office_furniture
5,bed_bath_table
5,telephony
5,cool_stuff
3,computers_accessories
5,stationery
4,luggage_accessories
3,health_beauty
5,health_beauty
1,small_appliances
2,auto
5,sports_leisure
5,auto
5,auto
5,auto
5,auto
1,sports_leisure
5,luggage_accessories
5,health_beauty
4,toys
4,health_beauty
5,stationery
5,computers_accessories
5,computers_accessories
4,health_beauty
1,bed_bath_table
1,watches_gifts
5,auto
5,
5,sports_leisure
5,sports_leisure
1,bed_bath_table
5,furniture_decor
5,costruction_tools_garden
4,baby
5,office_furniture
4,computers_accessories
4,electronics
5,electronics
5,auto
5,drinks
5,cool_stuff
1,furniture_decor
3,
1,sports_leisure
5,watches_gifts
5,office_furniture
5,fashion_bags_accessories
1,garden_tools
1,garden_tools
1,garden_tools
4,telephony
4,sports_leisure
4,baby
3,computers_accessories
5,
5,baby
2,agro_industry_and_commerce
5,computers_accessories
5,garden_tools
5,computers_accessories
4,housewares
4,garden_tools
4,garden_tools
4,garden_tools
4,garden_tools
4,garden_tools
5,health_beauty
4,bed_bath_table
2,
1,health_beauty
4,sports_leisure
5,health_beauty
5,health_beauty
5,furniture_decor
5,arts_and_craftmanship
3,telephony
4,sports_leisure
1,perfumery
1,perfumery
1,perfumery
5,musical_instruments
2,bed_bath_table
4,computers_accessories
4,health_beauty
4,health_beauty
5,housewares
5,housewares
3,housewares
3,housewares
5,health_beauty
3,bed_bath_table
4,bed_bath_table
4,housewares
4,housewares
5,watches_gifts
5,auto
4,watches_gifts
1,housewares
5,bed_bath_table
5,housewares
5,sports_leisure
4,food
4,
4,health_beauty
5,perfumery
5,watches_gifts
5,health_beauty
4,bed_bath_table
4,bed_bath_table
2,health_beauty
5,housewares
4,home_construction
4,home_construction
4,home_construction
4,home_construction
4,home_construction
4,sports_leisure
4,sports_leisure
5,health_beauty
4,computers_accessories
5,fashion_bags_accessories
4,fashion_bags_accessories
4,baby
4,bed_bath_table
5,bed_bath_table
5,furniture_decor
5,furniture_decor
5,furniture_decor
2,
2,housewares
5,luggage_accessories
4,baby
5,computers_accessories
4,auto
3,electronics
5,office_furniture
5,bed_bath_table
5,health_beauty
5,consoles_games
4,sports_leisure
3,auto
3,computers_accessories
5,electronics
4,bed_bath_table
1,sports_leisure
1,electronics
4,stationery
5,housewares
3,bed_bath_table
5,auto
4,bed_bath_table
5,health_beauty
4,bed_bath_table
1,bed_bath_table
5,telephony
5,drinks
5,housewares
5,stationery
1,bed_bath_table
1,watches_gifts
5,furniture_decor
5,
1,electronics
5,
5,housewares
5,perfumery
5,auto
4,cool_stuff
3,garden_tools
5,health_beauty
5,baby
4,health_beauty
3,pet_shop
3,pet_shop
3,pet_shop
3,pet_shop
5,computers_accessories
5,telephony
5,health_beauty
4,furniture_decor
5,baby
5,toys
5,toys
5,watches_gifts
4,perfumery
1,sports_leisure
4,bed_bath_table
3,furniture_living_room
5,housewares
5,audio
5,construction_tools_construction
4,watches_gifts
1,baby
1,fashion_bags_accessories
1,computers_accessories
5,watches_gifts
4,
5,luggage_accessories
4,books_general_interest
5,telephony
5,sports_leisure
4,tablets_printing_image
5,electronics
5,sports_leisure
5,fashion_bags_accessories
5,stationery
5,toys
5,toys
5,bed_bath_table
5,sports_leisure
5,garden_tools
4,watches_gifts
4,office_furniture
5,computers_accessories
1,electronics
3,health_beauty
3,health_beauty
5,cool_stuff
5,bed_bath_table
5,telephony
5,cool_stuff
5,fashion_shoes
5,fashion_shoes
5,fashion_shoes
5,fashion_shoes
5,fashion_shoes
5,toys
5,home_appliances_2
5,consoles_games
5,furniture_decor
1,health_beauty
5,toys
1,computers_accessories
4,pet_shop
5,computers_accessories
5,toys
4,bed_bath_table
4,garden_tools
4,computers_accessories
3,toys
1,sports_leisure
5,garden_tools
5,construction_tools_construction
5,construction_tools_construction
5,construction_tools_construction
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
4,fashion_bags_accessories
5,computers_accessories
4,watches_gifts
5,
1,furniture_decor
1,baby
4,baby
5,cool_stuff
5,telephony
1,drinks
5,sports_leisure
5,housewares
4,cool_stuff
4,housewares
5,health_beauty
4,bed_bath_table
1,fashion_bags_accessories
5,cool_stuff
5,baby
5,computers_accessories
4,telephony
1,cool_stuff
5,watches_gifts
1,furniture_decor
1,furniture_decor
5,market_place
1,bed_bath_table
1,furniture_decor
2,auto
1,bed_bath_table
5,small_appliances_home_oven_and_coffee
5,computers_accessories
5,telephony
4,sports_leisure
1,watches_gifts
4,furniture_decor
4,cool_stuff
4,luggage_accessories
5,baby
5,stationery
5,electronics
3,office_furniture
3,sports_leisure
5,computers_accessories
5,home_construction
3,home_appliances
4,housewares
5,computers_accessories
4,furniture_decor
5,furniture_decor
5,food
5,computers_accessories
4,toys
5,pet_shop
5,health_beauty
5,health_beauty
5,health_beauty
5,health_beauty
5,health_beauty
3,auto
4,auto
4,auto
1,computers_accessories
3,baby
4,garden_tools
4,sports_leisure
5,consoles_games
4,furniture_decor
5,housewares
4,
4,fashion_bags_accessories
5,health_beauty
3,housewares
3,furniture_decor
1,toys
4,garden_tools
3,electronics
5,pet_shop
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
5,stationery
4,baby
5,health_beauty
4,auto
4,cool_stuff
3,cool_stuff
1,
5,
2,telephony
4,computers_accessories
1,watches_gifts
5,fashion_bags_accessories
5,garden_tools
5,furniture_decor
5,housewares
4,fixed_telephony
5,toys
1,watches_gifts
5,stationery
5,health_beauty
5,health_beauty
3,consoles_games
5,baby
5,cool_stuff
5,health_beauty
5,computers_accessories
5,baby
5,baby
5,pet_shop
4,computers_accessories
3,bed_bath_table
5,telephony
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,bed_bath_table
5,bed_bath_table
5,bed_bath_table
5,watches_gifts
1,art
5,telephony
5,watches_gifts
5,computers_accessories
5,bed_bath_table
4,telephony
5,health_beauty
4,office_furniture
2,garden_tools
1,
5,electronics
5,bed_bath_table
4,electronics
5,books_general_interest
5,toys
5,housewares
5,consoles_games
5,stationery
5,watches_gifts
5,cool_stuff
3,luggage_accessories
4,health_beauty
5,garden_tools
5,sports_leisure
4,furniture_decor
5,furniture_decor
1,health_beauty
1,health_beauty
1,health_beauty
5,bed_bath_table
5,kitchen_dining_laundry_garden_furniture
3,cool_stuff
5,electronics
5,housewares
4,consoles_games
5,furniture_decor
5,sports_leisure
1,computers_accessories
5,art
5,garden_tools
5,bed_bath_table
5,bed_bath_table
4,sports_leisure
1,furniture_decor
1,furniture_decor
5,
5,luggage_accessories
5,housewares
1,watches_gifts
5,computers_accessories
5,sports_leisure
5,watches_gifts
4,bed_bath_table
5,bed_bath_table
1,
4,telephony
5,auto
1,consoles_games
3,telephony
4,furniture_decor
4,furniture_decor
5,
1,sports_leisure
4,bed_bath_table
5,home_appliances
5,watches_gifts
5,baby
4,garden_tools
5,housewares
5,computers_accessories
4,fashion_underwear_beach
2,telephony
5,toys
4,home_construction
5,bed_bath_table
5,bed_bath_table
5,furniture_decor
4,health_beauty
5,bed_bath_table
5,bed_bath_table
1,baby
1,sports_leisure
1,construction_tools_construction
4,fashion_bags_accessories
1,health_beauty
1,watches_gifts
4,furniture_decor
5,health_beauty
5,electronics
4,health_beauty
5,stationery
5,sports_leisure
5,health_beauty
5,computers_accessories
5,toys
1,stationery
1,stationery
5,electronics
4,garden_tools
4,garden_tools
5,perfumery
5,agro_industry_and_commerce
5,agro_industry_and_commerce
5,agro_industry_and_commerce
5,agro_industry_and_commerce
5,agro_industry_and_commerce
5,sports_leisure
5,perfumery
3,housewares
5,stationery
5,consoles_games
5,toys
4,auto
5,bed_bath_table
5,bed_bath_table
5,auto
3,home_construction
5,computers_accessories
5,health_beauty
5,bed_bath_table
5,health_beauty
5,furniture_decor
5,electronics
5,computers_accessories
4,watches_gifts
5,stationery
5,furniture_decor
5,health_beauty
1,health_beauty
1,health_beauty
2,furniture_decor
2,industry_commerce_and_business
3,housewares
3,housewares
5,telephony
4,housewares
5,bed_bath_table
1,
4,toys
5,health_beauty
5,cool_stuff
4,agro_industry_and_commerce
5,office_furniture
5,bed_bath_table
1,
5,consoles_games
5,consoles_games
3,telephony
4,construction_tools_construction
5,cool_stuff
5,telephony
4,home_appliances
1,sports_leisure
5,office_furniture
5,furniture_living_room
5,bed_bath_table
3,housewares
4,electronics
5,telephony
3,health_beauty
2,electronics
5,watches_gifts
5,audio
5,sports_leisure
5,toys
5,sports_leisure
5,garden_tools
4,cool_stuff
5,bed_bath_table
2,health_beauty
3,perfumery
5,fashion_bags_accessories
4,cool_stuff
3,telephony
5,cool_stuff
5,sports_leisure
5,toys
5,toys
5,health_beauty
5,health_beauty
1,
1,
5,baby
5,cool_stuff
5,computers_accessories
4,furniture_living_room
3,stationery
4,electronics
1,housewares
5,bed_bath_table
1,toys
3,furniture_decor
4,bed_bath_table
3,drinks
4,food_drink
4,health_beauty
2,bed_bath_table
4,computers_accessories
5,computers_accessories
5,electronics
5,watches_gifts
2,computers_accessories
5,housewares
2,health_beauty
5,computers_accessories
5,health_beauty
2,health_beauty
5,home_appliances
4,stationery
5,baby
3,telephony
5,sports_leisure
5,
5,furniture_living_room
1,furniture_decor
1,furniture_decor
5,perfumery
5,luggage_accessories
4,air_conditioning
4,air_conditioning
5,health_beauty
4,stationery
5,telephony
5,computers_accessories
5,bed_bath_table
5,watches_gifts
4,health_beauty
1,auto
1,furniture_decor
5,furniture_decor
5,furniture_decor
1,watches_gifts
3,telephony
4,health_beauty
4,auto
5,auto
4,consoles_games
5,perfumery
3,perfumery
5,sports_leisure
5,auto
5,health_beauty
1,bed_bath_table
5,auto
5,watches_gifts
1,bed_bath_table
5,watches_gifts
5,watches_gifts
5,telephony
5,telephony
5,bed_bath_table
5,cool_stuff
2,fashion_bags_accessories
5,watches_gifts
5,baby
3,watches_gifts
3,watches_gifts
4,computers_accessories
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
4,musical_instruments
4,computers_accessories
4,toys
4,sports_leisure
5,sports_leisure
4,watches_gifts
5,bed_bath_table
2,auto
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,computers_accessories
5,electronics
4,consoles_games
5,health_beauty
5,garden_tools
3,musical_instruments
5,office_furniture
4,auto
5,bed_bath_table
5,perfumery
1,bed_bath_table
1,bed_bath_table
5,perfumery
5,computers_accessories
5,telephony
3,furniture_decor
5,watches_gifts
5,telephony
5,cool_stuff
5,watches_gifts
5,consoles_games
4,auto
5,
5,telephony
2,watches_gifts
3,bed_bath_table
5,bed_bath_table
5,consoles_games
5,stationery
2,housewares
2,housewares
5,stationery
5,health_beauty
5,auto
5,auto
5,housewares
4,audio
5,computers
5,health_beauty
4,home_construction
1,garden_tools
5,watches_gifts
5,housewares
5,computers_accessories
4,toys
5,sports_leisure
5,toys
4,sports_leisure
5,fashion_bags_accessories
5,sports_leisure
5,computers_accessories
5,computers_accessories
4,health_beauty
4,sports_leisure
1,audio
5,housewares
5,sports_leisure
5,tablets_printing_image
5,construction_tools_construction
4,toys
5,luggage_accessories
1,baby
3,cool_stuff
5,health_beauty
4,computers_accessories
5,auto
5,cool_stuff
5,sports_leisure
5,toys
4,telephony
5,computers_accessories
4,telephony
5,bed_bath_table
3,telephony
1,construction_tools_construction
1,telephony
4,bed_bath_table
4,office_furniture
4,computers_accessories
5,toys
4,housewares
5,food_drink
5,musical_instruments
5,computers_accessories
3,bed_bath_table
3,bed_bath_table
5,furniture_decor
5,perfumery
5,auto
5,telephony
5,auto
5,toys
4,sports_leisure
5,bed_bath_table
5,toys
3,cool_stuff
5,electronics
1,garden_tools
1,
4,computers_accessories
5,garden_tools
5,housewares
5,housewares
4,health_beauty
4,health_beauty
5,auto
5,cool_stuff
5,pet_shop
5,
5,construction_tools_construction
1,computers_accessories
5,baby
5,health_beauty
3,bed_bath_table
4,cool_stuff
3,furniture_decor
4,computers_accessories
4,cool_stuff
5,health_beauty
5,
5,construction_tools_construction
5,construction_tools_construction
5,health_beauty
5,sports_leisure
5,costruction_tools_tools
1,bed_bath_table
5,health_beauty
5,toys
5,luggage_accessories
3,garden_tools
5,telephony
5,home_appliances
5,sports_leisure
4,auto
5,pet_shop
5,watches_gifts
5,bed_bath_table
5,bed_bath_table
4,fashion_bags_accessories
5,health_beauty
5,computers_accessories
5,drinks
3,bed_bath_table
3,bed_bath_table
3,bed_bath_table
3,bed_bath_table
3,bed_bath_table
3,bed_bath_table
5,small_appliances
5,watches_gifts
5,watches_gifts
5,furniture_decor
1,kitchen_dining_laundry_garden_furniture
5,baby
3,furniture_decor
5,furniture_decor
5,toys
4,perfumery
4,housewares
5,telephony
5,health_beauty
5,health_beauty
1,stationery
4,housewares
5,luggage_accessories
5,furniture_living_room
5,housewares
3,garden_tools
5,garden_tools
4,auto
5,books_imported
3,furniture_decor
5,computers_accessories
5,housewares
5,bed_bath_table
3,home_construction
4,furniture_decor
1,telephony
2,bed_bath_table
2,bed_bath_table
5,small_appliances
1,computers_accessories
1,garden_tools
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
5,small_appliances
1,computers_accessories
5,cds_dvds_musicals
5,computers_accessories
5,housewares
1,computers_accessories
5,computers_accessories
1,housewares
5,garden_tools
5,bed_bath_table
4,drinks
5,sports_leisure
4,housewares
5,housewares
5,computers_accessories
4,cool_stuff
5,stationery
5,telephony
5,computers_accessories
3,industry_commerce_and_business
5,books_general_interest
5,bed_bath_table
5,health_beauty
5,fashion_shoes
4,small_appliances
1,
5,bed_bath_table
5,bed_bath_table
5,sports_leisure
3,construction_tools_construction
5,health_beauty
5,health_beauty
5,watches_gifts
4,sports_leisure
5,computers_accessories
5,baby
3,bed_bath_table
5,computers_accessories
5,garden_tools
5,auto
1,sports_leisure
5,computers_accessories
4,bed_bath_table
5,bed_bath_table
5,health_beauty
2,sports_leisure
5,housewares
4,telephony
5,sports_leisure
5,toys
5,perfumery
5,sports_leisure
5,garden_tools
4,garden_tools
3,construction_tools_lights
3,furniture_decor
1,health_beauty
5,musical_instruments
4,fashion_bags_accessories
4,bed_bath_table
5,computers_accessories
5,telephony
3,toys
4,electronics
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,sports_leisure
1,air_conditioning
3,garden_tools
5,furniture_decor
5,stationery
1,computers_accessories
5,bed_bath_table
5,home_confort
5,watches_gifts
5,sports_leisure
5,housewares
5,health_beauty
4,telephony
4,fashion_bags_accessories
5,housewares
5,computers_accessories
5,luggage_accessories
4,telephony
5,bed_bath_table
4,luggage_accessories
1,electronics
5,health_beauty
5,
5,computers_accessories
3,sports_leisure
3,food
5,housewares
5,books_general_interest
5,computers
1,kitchen_dining_laundry_garden_furniture
1,kitchen_dining_laundry_garden_furniture
4,costruction_tools_garden
1,
5,furniture_decor
5,health_beauty
5,garden_tools
5,bed_bath_table
5,auto
4,fashion_bags_accessories
4,fashion_bags_accessories
2,bed_bath_table
2,bed_bath_table
5,books_technical
3,
3,furniture_decor
5,sports_leisure
4,baby
5,perfumery
5,perfumery
5,cool_stuff
1,perfumery
3,consoles_games
5,health_beauty
5,health_beauty
1,sports_leisure
5,computers_accessories
4,
4,home_appliances
5,toys
5,fashion_bags_accessories
5,telephony
2,books_general_interest
4,fashion_bags_accessories
4,fashion_bags_accessories
1,toys
5,fashion_bags_accessories
5,health_beauty
5,sports_leisure
3,health_beauty
1,bed_bath_table
5,perfumery
5,sports_leisure
1,housewares
5,baby
5,
4,food
4,furniture_living_room
4,bed_bath_table
5,small_appliances
5,baby
5,electronics
5,computers
3,furniture_decor
5,health_beauty
5,health_beauty
5,housewares
4,air_conditioning
5,sports_leisure
5,
5,sports_leisure
5,garden_tools
5,sports_leisure
5,bed_bath_table
5,sports_leisure
5,sports_leisure
5,pet_shop
5,bed_bath_table
5,health_beauty
1,audio
5,
3,fashion_bags_accessories
5,telephony
5,home_confort
5,stationery
5,sports_leisure
5,sports_leisure
5,bed_bath_table
4,sports_leisure
4,sports_leisure
5,fashion_underwear_beach
1,sports_leisure
5,computers_accessories
1,baby
1,luggage_accessories
5,health_beauty
5,toys
3,sports_leisure
5,electronics
5,home_appliances
5,bed_bath_table
5,bed_bath_table
4,toys
4,computers_accessories
5,health_beauty
4,health_beauty
5,housewares
5,housewares
4,baby
5,sports_leisure
5,consoles_games
4,watches_gifts
4,telephony
4,cool_stuff
3,perfumery
5,stationery
1,toys
5,office_furniture
5,auto
5,furniture_decor
5,garden_tools
4,perfumery
5,toys
5,computers_accessories
4,furniture_decor
5,housewares
3,telephony
4,watches_gifts
1,bed_bath_table
2,garden_tools
1,housewares
5,perfumery
5,stationery
5,garden_tools
1,kitchen_dining_laundry_garden_furniture
5,fashion_bags_accessories
5,telephony
5,health_beauty
1,baby
3,bed_bath_table
4,toys
5,furniture_bedroom
5,furniture_bedroom
3,consoles_games
5,pet_shop
5,home_construction
3,computers_accessories
4,telephony
4,agro_industry_and_commerce
4,agro_industry_and_commerce
1,small_appliances
1,small_appliances
5,toys
1,sports_leisure
1,sports_leisure
5,fashion_bags_accessories
5,bed_bath_table
5,small_appliances
4,fashion_male_clothing
5,watches_gifts
4,sports_leisure
5,perfumery
5,perfumery
5,baby
5,musical_instruments
5,sports_leisure
5,housewares
5,bed_bath_table
1,auto
4,musical_instruments
3,computers_accessories
4,books_general_interest
5,auto
2,audio
5,garden_tools
5,garden_tools
3,stationery
5,sports_leisure
5,musical_instruments
5,health_beauty
5,food
4,health_beauty
1,bed_bath_table
5,baby
4,bed_bath_table
5,perfumery
5,housewares
4,bed_bath_table
5,cool_stuff
5,electronics
5,sports_leisure
5,garden_tools
5,garden_tools
5,garden_tools
5,electronics
5,books_imported
2,consoles_games
2,consoles_games
5,bed_bath_table
5,housewares
5,housewares
5,watches_gifts
3,computers_accessories
5,watches_gifts
5,bed_bath_table
5,sports_leisure
1,furniture_decor
1,furniture_decor
1,furniture_decor
1,furniture_decor
1,furniture_decor
5,sports_leisure
1,bed_bath_table
5,fashion_bags_accessories
1,health_beauty
5,bed_bath_table
4,toys
5,housewares
5,health_beauty
5,sports_leisure
4,telephony
5,perfumery
1,perfumery
5,health_beauty
1,housewares
1,housewares
1,housewares
1,computers_accessories
1,health_beauty
5,cool_stuff
5,electronics
4,pet_shop
5,computers_accessories
5,toys
4,audio
5,baby
5,telephony
5,housewares
4,furniture_decor
5,cool_stuff
5,auto
4,bed_bath_table
1,bed_bath_table
5,sports_leisure
1,computers_accessories
5,health_beauty
5,musical_instruments
3,telephony
3,garden_tools
5,bed_bath_table
5,bed_bath_table
5,housewares
5,telephony
5,bed_bath_table
5,health_beauty
5,furniture_decor
5,watches_gifts
5,toys
2,electronics
2,electronics
2,electronics
2,electronics
5,watches_gifts
5,computers_accessories
5,watches_gifts
3,auto
1,housewares
3,furniture_decor
1,watches_gifts
5,signaling_and_security
5,signaling_and_security
4,toys
3,housewares
4,health_beauty
5,garden_tools
5,cool_stuff
5,furniture_decor
5,furniture_decor
5,bed_bath_table
1,computers_accessories
1,computers_accessories
1,computers_accessories
5,office_furniture
2,cool_stuff
5,bed_bath_table
5,bed_bath_table
5,housewares
5,perfumery
4,baby
1,pet_shop
5,sports_leisure
5,sports_leisure
5,auto
5,drinks
5,cool_stuff
1,health_beauty
1,health_beauty
4,bed_bath_table
1,food
5,health_beauty
5,fashion_bags_accessories
5,watches_gifts
4,housewares
5,electronics
5,garden_tools
5,sports_leisure
5,electronics
4,computers_accessories
2,furniture_decor
5,furniture_decor
5,bed_bath_table
5,health_beauty
5,watches_gifts
5,computers_accessories
5,health_beauty
5,computers_accessories
1,cool_stuff
5,food
5,housewares
5,housewares
3,watches_gifts
4,luggage_accessories
4,bed_bath_table
1,telephony
5,construction_tools_construction
5,construction_tools_construction
5,watches_gifts
4,bed_bath_table
5,electronics
5,computers_accessories
2,office_furniture
4,furniture_living_room
4,
1,auto
5,watches_gifts
5,health_beauty
5,sports_leisure
5,sports_leisure
5,health_beauty
5,toys
3,furniture_decor
5,sports_leisure
2,computers_accessories
5,telephony
4,housewares
2,drinks
5,health_beauty
5,health_beauty
3,watches_gifts
5,small_appliances
5,sports_leisure
2,toys
2,health_beauty
5,sports_leisure
5,pet_shop
5,computers_accessories
4,health_beauty
4,health_beauty
2,housewares
4,electronics
5,telephony
1,perfumery
5,toys
5,fashion_bags_accessories
5,fashion_bags_accessories
3,health_beauty
3,health_beauty
5,health_beauty
5,health_beauty
3,computers_accessories
3,computers_accessories
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
1,toys
1,auto
4,bed_bath_table
4,bed_bath_table
1,computers_accessories
1,computers_accessories
1,computers_accessories
